Index,User,Scenario,FEATURE,THPARTY,WTP,ORDPREF,PROFFER
11249,469,9,1,1,1,1,2.24
11250,469,10,0,0,1,1,0.49
11251,469,10,1,1,0,1,0.49
11252,469,11,0,1,0,1,0.74
11253,469,11,1,0,0,1,0.74
11254,469,12,0,1,0,1,0.49
11255,469,12,1,1,1,1,0.49
11256,470,1,0,1,0,1,1.49
11257,470,1,1,0,1,1,1.49
11258,470,2,0,1,1,1,0.99
11259,470,2,1,1,1,1,0.99
11260,470,3,0,0,0,1,2.24
11261,470,3,1,1,1,1,2.24
11262,470,4,0,1,1,1,2.99
11263,470,4,1,0,1,1,2.99
11264,470,5,0,1,0,1,0.24
11265,470,5,1,0,1,1,0.24
11266,470,6,0,1,1,1,0.49
11267,470,6,1,0,0,1,0.49
11268,470,7,0,0,0,1,1.49
11269,470,7,1,1,1,1,1.49
11270,470,8,0,0,0,1,0.24
11271,470,8,1,1,0,1,0.24
11272,470,9,0,1,1,1,0.49
11273,470,9,1,0,0,1,0.49
11274,470,10,0,0,0,1,1.49
11275,470,10,1,1,1,1,1.49
11276,470,11,0,0,0,1,1.74
11277,470,11,1,1,0,1,1.74
11278,470,12,0,1,1,1,2.24
11279,470,12,1,1,1,1,2.24
11280,471,1,0,0,1,1,0.99
11281,471,1,1,0,1,1,0.99
11282,471,2,0,1,0,1,2.99
11283,471,2,1,1,1,1,2.99
11284,471,3,0,0,1,1,2.49
11285,471,3,1,1,1,1,2.49
11286,471,4,0,0,0,1,0.74
11287,471,4,1,0,1,1,0.74
11288,471,5,0,1,0,1,1.49
11289,471,5,1,1,0,1,1.49
11290,471,6,0,0,1,1,2.49
11291,471,6,1,0,1,1,2.49
11292,471,7,0,0,1,1,0.49
11293,471,7,1,1,1,1,0.49
11294,471,8,0,1,1,1,0.74
11295,471,8,1,0,0,1,0.74
11296,471,9,0,1,0,1,2.24
11297,471,9,1,1,0,1,2.24
11298,471,10,0,1,0,1,0.49
11299,471,10,1,0,0,1,0.49
11300,471,11,0,1,1,1,0.49
11301,471,11,1,0,1,1,0.49
11302,471,12,0,1,1,1,2.99
11303,471,12,1,1,0,1,2.99
11304,472,1,0,1,1,1,0.74
11305,472,1,1,1,1,1,0.74
11306,472,2,0,1,0,1,0.74
11307,472,2,1,1,1,1,0.74
11308,472,3,0,0,0,1,0.99
11309,472,3,1,0,1,1,0.99
11310,472,4,0,0,1,1,2.74
11311,472,4,1,1,1,1,2.74
11312,472,5,0,1,0,1,1.74
11313,472,5,1,1,0,1,1.74
11314,472,6,0,0,0,1,2.74
11315,472,6,1,0,1,1,2.74
11316,472,7,0,0,1,1,0.99
11317,472,7,1,0,1,1,0.99
11318,472,8,0,0,1,1,2.99
11319,472,8,1,1,1,1,2.99
11320,472,9,0,1,0,1,2.74
11321,472,9,1,1,0,1,2.74
11322,472,10,0,1,1,1,0.49
11323,472,10,1,1,1,1,0.49
11324,472,11,0,1,1,1,0.49
11325,472,11,1,1,1,1,0.49
11326,472,12,0,0,0,1,0.99
11327,472,12,1,1,0,1,0.99
11328,473,1,0,0,0,1,0.24
11329,473,1,1,0,1,1,0.24
11330,473,2,0,0,0,1,2.99
11331,473,2,1,1,0,1,2.99
11332,473,3,0,1,0,1,1.74
11333,473,3,1,1,1,1,1.74
11334,473,4,0,1,0,1,2.24
11335,473,4,1,0,1,1,2.24
11336,473,5,0,0,1,1,1.99
11337,473,5,1,0,0,1,1.99
11338,473,6,0,0,1,1,0.24
11339,473,6,1,1,1,1,0.24
11340,473,7,0,1,1,1,2.24
11341,473,7,1,1,1,1,2.24
11342,473,8,0,0,0,1,0.49
11343,473,8,1,0,0,1,0.49
11344,473,9,0,0,1,1,0.49
11345,473,9,1,1,1,1,0.49
11346,473,10,0,0,0,1,0.99
11347,473,10,1,1,0,1,0.99
11348,473,11,0,0,0,1,0.74
11349,473,11,1,1,0,1,0.74
11350,473,12,0,0,0,1,0.99
11351,473,12,1,1,1,1,0.99
11352,474,1,0,0,0,1,2.99
11353,474,1,1,0,1,1,2.99
11354,474,2,0,1,0,1,2.24
11355,474,2,1,1,1,1,2.24
11356,474,3,0,1,0,1,1.99
11357,474,3,1,1,0,1,1.99
11358,474,4,0,0,1,1,0.74
11359,474,4,1,0,1,1,0.74
11360,474,5,0,1,0,1,2.74
11361,474,5,1,1,0,1,2.74
11362,474,6,0,1,0,1,1.74
11363,474,6,1,1,1,1,1.74
11364,474,7,0,0,0,1,2.74
11365,474,7,1,0,0,1,2.74
11366,474,8,0,1,0,1,2.24
11367,474,8,1,1,0,1,2.24
11368,474,9,0,0,0,1,2.99
11369,474,9,1,1,0,1,2.99
11370,474,10,0,0,0,1,0.24
11371,474,10,1,0,1,1,0.24
11372,474,11,0,0,0,1,2.24
11373,474,11,1,1,0,1,2.24
11374,474,12,0,1,0,1,2.74
11375,474,12,1,0,0,1,2.74
11376,475,1,0,0,1,1,2.24
11377,475,1,1,0,1,1,2.24
11378,475,2,0,0,0,1,2.49
11379,475,2,1,1,1,1,2.49
11380,475,3,0,0,1,1,2.24
11381,475,3,1,0,0,1,2.24
11382,475,4,0,0,0,1,1.49
11383,475,4,1,1,1,1,1.49
11384,475,5,0,0,0,1,2.99
11385,475,5,1,0,1,1,2.99
11386,475,6,0,0,0,1,0.74
11387,475,6,1,0,0,1,0.74
11388,475,7,0,1,1,1,1.24
11389,475,7,1,1,1,1,1.24
11390,475,8,0,0,1,1,1.49
11391,475,8,1,1,1,1,1.49
11392,475,9,0,1,0,1,1.74
11393,475,9,1,1,0,1,1.74
11394,475,10,0,0,1,1,2.99
11395,475,10,1,0,1,1,2.99
11396,475,11,0,1,0,1,0.74
11397,475,11,1,0,0,1,0.74
11398,475,12,0,0,1,1,0.49
11399,475,12,1,0,0,1,0.49
11400,476,1,0,1,0,1,1.24
11401,476,1,1,0,1,1,1.24
11402,476,2,0,0,0,1,0.99
11403,476,2,1,1,1,1,0.99
11404,476,3,0,1,1,1,0.99
11405,476,3,1,0,0,1,0.99
11406,476,4,0,1,1,1,1.74
11407,476,4,1,0,1,1,1.74
11408,476,5,0,0,1,1,2.74
11409,476,5,1,1,1,1,2.74
11410,476,6,0,0,0,1,0.49
11411,476,6,1,1,1,1,0.49
11412,476,7,0,0,0,1,0.74
11413,476,7,1,1,0,1,0.74
11414,476,8,0,1,1,1,2.99
11415,476,8,1,1,1,1,2.99
11416,476,9,0,0,0,1,0.24
11417,476,9,1,1,1,1,0.24
11418,476,10,0,0,1,1,2.99
11419,476,10,1,0,0,1,2.99
11420,476,11,0,1,0,1,0.49
11421,476,11,1,0,0,1,0.49
11422,476,12,0,1,1,1,0.99
11423,476,12,1,1,1,1,0.99
11424,477,1,0,1,0,1,0.49
11425,477,1,1,1,1,1,0.49
11426,477,2,0,1,0,1,2.49
11427,477,2,1,0,1,1,2.49
11428,477,3,0,1,0,1,2.24
11429,477,3,1,1,1,1,2.24
11430,477,4,0,1,0,1,2.24
11431,477,4,1,0,1,1,2.24
11432,477,5,0,1,1,1,1.24
11433,477,5,1,0,0,1,1.24
11434,477,6,0,0,0,1,1.74
11435,477,6,1,0,1,1,1.74
11436,477,7,0,1,1,1,2.49
11437,477,7,1,1,1,1,2.49
11438,477,8,0,1,0,1,2.74
11439,477,8,1,1,1,1,2.74
11440,477,9,0,0,0,1,0.99
11441,477,9,1,0,1,1,0.99
11442,477,10,0,1,0,1,0.24
11443,477,10,1,0,0,1,0.24
11444,477,11,0,1,1,1,1.99
11445,477,11,1,0,1,1,1.99
11446,477,12,0,1,0,1,0.99
11447,477,12,1,1,0,1,0.99
11448,478,1,0,1,0,1,1.99
11449,478,1,1,1,1,1,1.99
11450,478,2,0,1,1,1,1.24
11451,478,2,1,0,0,1,1.24
11452,478,3,0,0,0,1,1.99
11453,478,3,1,1,1,1,1.99
11454,478,4,0,0,0,1,0.99
11455,478,4,1,0,0,1,0.99
11456,478,5,0,1,1,1,1.24
11457,478,5,1,1,1,1,1.24
11458,478,6,0,0,1,1,1.24
11459,478,6,1,1,0,1,1.24
11460,478,7,0,0,0,1,2.24
11461,478,7,1,0,0,1,2.24
11462,478,8,0,1,0,1,0.74
11463,478,8,1,1,1,1,0.74
11464,478,9,0,1,1,1,1.99
11465,478,9,1,1,1,1,1.99
11466,478,10,0,0,1,1,0.49
11467,478,10,1,1,0,1,0.49
11468,478,11,0,1,0,1,0.49
11469,478,11,1,1,0,1,0.49
11470,478,12,0,0,0,1,0.49
11471,478,12,1,1,1,1,0.49
11472,479,1,0,0,0,1,1.49
11473,479,1,1,0,1,1,1.49
11474,479,2,0,0,1,1,2.24
11475,479,2,1,0,1,1,2.24
11476,479,3,0,0,0,1,0.99
11477,479,3,1,0,1,1,0.99
11478,479,4,0,1,0,1,0.49
11479,479,4,1,0,1,1,0.49
11480,479,5,0,1,0,1,0.99
11481,479,5,1,0,1,1,0.99
11482,479,6,0,0,0,1,2.74
11483,479,6,1,0,0,1,2.74
11484,479,7,0,0,0,1,0.24
11485,479,7,1,0,0,1,0.24
11486,479,8,0,1,0,1,1.99
11487,479,8,1,1,0,1,1.99
11488,479,9,0,1,0,1,1.24
11489,479,9,1,0,0,1,1.24
11490,479,10,0,1,0,1,0.74
11491,479,10,1,1,1,1,0.74
11492,479,11,0,0,1,1,0.49
11493,479,11,1,0,1,1,0.49
11494,479,12,0,0,1,1,0.74
11495,479,12,1,0,1,1,0.74
11496,480,1,0,1,1,1,0.24
11497,480,1,1,0,1,1,0.24
11498,480,2,0,0,0,1,0.24
11499,480,2,1,0,0,1,0.24
11500,480,3,0,1,0,1,1.49
11501,480,3,1,1,1,1,1.49
11502,480,4,0,1,0,1,2.24
11503,480,4,1,0,1,1,2.24
11504,480,5,0,0,1,1,0.49
11505,480,5,1,1,1,1,0.49
11506,480,6,0,1,1,1,2.24
11507,480,6,1,0,1,1,2.24
11508,480,7,0,1,1,1,0.74
11509,480,7,1,0,0,1,0.74
11510,480,8,0,0,0,1,2.49
11511,480,8,1,1,1,1,2.49
11512,480,9,0,1,0,1,2.99
11513,480,9,1,1,0,1,2.99
11514,480,10,0,1,1,1,1.24
11515,480,10,1,0,1,1,1.24
11516,480,11,0,1,0,1,0.49
11517,480,11,1,0,1,1,0.49
11518,480,12,0,0,1,1,1.24
11519,480,12,1,0,1,1,1.24
11520,481,1,0,1,1,1,0.74
11521,481,1,1,0,1,1,0.74
11522,481,2,0,1,0,1,0.24
11523,481,2,1,1,0,1,0.24
11524,481,3,0,0,1,1,2.74
11525,481,3,1,1,1,1,2.74
11526,481,4,0,1,1,1,1.99
11527,481,4,1,0,1,1,1.99
11528,481,5,0,0,1,1,1.99
11529,481,5,1,1,1,1,1.99
11530,481,6,0,1,1,1,2.49
11531,481,6,1,1,0,1,2.49
11532,481,7,0,0,0,1,2.24
11533,481,7,1,0,0,1,2.24
11534,481,8,0,0,1,1,2.49
11535,481,8,1,0,0,1,2.49
11536,481,9,0,0,1,1,0.49
11537,481,9,1,0,1,1,0.49
11538,481,10,0,1,0,1,2.74
11539,481,10,1,1,0,1,2.74
11540,481,11,0,1,1,1,2.74
11541,481,11,1,1,1,1,2.74
11542,481,12,0,0,0,1,1.99
11543,481,12,1,1,1,1,1.99
11544,482,1,0,0,0,1,1.49
11545,482,1,1,1,1,1,1.49
11546,482,2,0,0,1,1,1.74
11547,482,2,1,0,1,1,1.74
11548,482,3,0,1,0,1,2.99
11549,482,3,1,0,1,1,2.99
11550,482,4,0,0,0,1,2.74
11551,482,4,1,0,0,1,2.74
11552,482,5,0,0,0,1,2.24
11553,482,5,1,0,0,1,2.24
11554,482,6,0,0,1,1,0.49
11555,482,6,1,1,0,1,0.49
11556,482,7,0,1,1,1,2.99
11557,482,7,1,0,0,1,2.99
11558,482,8,0,0,1,1,0.49
11559,482,8,1,0,0,1,0.49
11560,482,9,0,0,1,1,1.74
11561,482,9,1,1,1,1,1.74
11562,482,10,0,1,1,1,1.74
11563,482,10,1,1,0,1,1.74
11564,482,11,0,0,0,1,0.24
11565,482,11,1,1,0,1,0.24
11566,482,12,0,0,0,1,0.24
11567,482,12,1,1,0,1,0.24
11568,483,1,0,0,1,1,0.24
11569,483,1,1,0,1,1,0.24
11570,483,2,0,0,0,1,0.74
11571,483,2,1,0,1,1,0.74
11572,483,3,0,0,0,1,2.99
11573,483,3,1,0,0,1,2.99
11574,483,4,0,0,0,1,0.24
11575,483,4,1,0,1,1,0.24
11576,483,5,0,0,0,1,2.99
11577,483,5,1,0,1,1,2.99
11578,483,6,0,0,0,1,0.99
11579,483,6,1,0,1,1,0.99
11580,483,7,0,0,0,1,2.74
11581,483,7,1,1,1,1,2.74
11582,483,8,0,0,1,1,1.74
11583,483,8,1,1,1,1,1.74
11584,483,9,0,0,0,1,0.49
11585,483,9,1,1,0,1,0.49
11586,483,10,0,0,0,1,0.74
11587,483,10,1,1,1,1,0.74
11588,483,11,0,1,0,1,1.74
11589,483,11,1,1,0,1,1.74
11590,483,12,0,1,1,1,1.24
11591,483,12,1,0,0,1,1.24
11592,484,1,0,0,0,1,2.24
11593,484,1,1,0,1,1,2.24
11594,484,2,0,1,0,1,1.24
11595,484,2,1,0,0,1,1.24
11596,484,3,0,1,0,1,2.49
11597,484,3,1,0,0,1,2.49
11598,484,4,0,1,0,1,2.49
11599,484,4,1,1,1,1,2.49
11600,484,5,0,1,1,1,2.99
11601,484,5,1,0,1,1,2.99
11602,484,6,0,0,0,1,1.99
11603,484,6,1,1,1,1,1.99
11604,484,7,0,1,1,1,1.49
11605,484,7,1,1,0,1,1.49
11606,484,8,0,1,0,1,0.49
11607,484,8,1,0,1,1,0.49
11608,484,9,0,0,0,1,2.24
11609,484,9,1,0,1,1,2.24
11610,484,10,0,0,1,1,0.74
11611,484,10,1,0,1,1,0.74
11612,484,11,0,0,1,1,1.74
11613,484,11,1,0,1,1,1.74
11614,484,12,0,0,0,1,1.24
11615,484,12,1,1,1,1,1.24
11616,485,1,0,0,0,1,2.24
11617,485,1,1,1,0,1,2.24
11618,485,2,0,0,1,1,2.99
11619,485,2,1,0,1,1,2.99
11620,485,3,0,0,1,1,2.49
11621,485,3,1,1,1,1,2.49
11622,485,4,0,0,0,1,1.99
11623,485,4,1,0,0,1,1.99
11624,485,5,0,0,1,1,1.74
11625,485,5,1,1,1,1,1.74
11626,485,6,0,0,0,1,0.24
11627,485,6,1,1,1,1,0.24
11628,485,7,0,1,1,1,0.74
11629,485,7,1,0,1,1,0.74
11630,485,8,0,1,0,1,0.74
11631,485,8,1,1,1,1,0.74
11632,485,9,0,0,0,1,1.74
11633,485,9,1,1,1,1,1.74
11634,485,10,0,0,0,1,0.74
11635,485,10,1,1,1,1,0.74
11636,485,11,0,0,0,1,0.74
11637,485,11,1,0,1,1,0.74
11638,485,12,0,0,0,1,0.74
11639,485,12,1,1,1,1,0.74
11640,486,1,0,1,0,1,0.99
11641,486,1,1,1,0,1,0.99
11642,486,2,0,1,0,1,0.99
11643,486,2,1,1,0,1,0.99
11644,486,3,0,0,1,1,2.99
11645,486,3,1,0,1,1,2.99
11646,486,4,0,1,0,1,0.49
11647,486,4,1,1,0,1,0.49
11648,486,5,0,0,1,1,2.99
11649,486,5,1,1,0,1,2.99
11650,486,6,0,0,0,1,0.49
11651,486,6,1,1,1,1,0.49
11652,486,7,0,1,0,1,0.74
11653,486,7,1,1,1,1,0.74
11654,486,8,0,0,0,1,2.49
11655,486,8,1,1,0,1,2.49
11656,486,9,0,0,1,1,1.74
11657,486,9,1,1,1,1,1.74
11658,486,10,0,0,0,1,0.74
11659,486,10,1,1,1,1,0.74
11660,486,11,0,0,1,1,0.74
11661,486,11,1,0,0,1,0.74
11662,486,12,0,1,0,1,0.99
11663,486,12,1,1,1,1,0.99
11664,487,1,0,1,1,1,2.24
11665,487,1,1,0,1,1,2.24
11666,487,2,0,0,0,1,1.49
11667,487,2,1,0,1,1,1.49
11668,487,3,0,1,0,1,1.99
11669,487,3,1,0,1,1,1.99
11670,487,4,0,0,1,1,1.74
11671,487,4,1,0,1,1,1.74
11672,487,5,0,1,1,1,1.49
11673,487,5,1,0,0,1,1.49
11674,487,6,0,1,0,1,2.24
11675,487,6,1,0,1,1,2.24
11676,487,7,0,0,1,1,0.74
11677,487,7,1,1,1,1,0.74
11678,487,8,0,1,1,1,2.24
11679,487,8,1,0,1,1,2.24
11680,487,9,0,1,1,1,2.74
11681,487,9,1,1,1,1,2.74
11682,487,10,0,0,0,1,1.49
11683,487,10,1,1,1,1,1.49
11684,487,11,0,0,0,1,0.99
11685,487,11,1,1,1,1,0.99
11686,487,12,0,0,0,1,1.99
11687,487,12,1,1,1,1,1.99
11688,488,1,0,1,0,1,0.24
11689,488,1,1,0,1,1,0.24
11690,488,2,0,0,0,1,1.24
11691,488,2,1,1,1,1,1.24
11692,488,3,0,0,0,1,1.49
11693,488,3,1,1,1,1,1.49
11694,488,4,0,1,0,1,2.99
11695,488,4,1,1,0,1,2.99
11696,488,5,0,0,1,1,0.24
11697,488,5,1,0,0,1,0.24
11698,488,6,0,1,0,1,2.74
11699,488,6,1,0,1,1,2.74
11700,488,7,0,0,1,1,2.74
11701,488,7,1,1,0,1,2.74
11702,488,8,0,0,0,1,0.74
11703,488,8,1,1,1,1,0.74
11704,488,9,0,0,0,1,0.74
11705,488,9,1,1,1,1,0.74
11706,488,10,0,0,0,1,1.74
11707,488,10,1,0,0,1,1.74
11708,488,11,0,0,0,1,2.24
11709,488,11,1,0,1,1,2.24
11710,488,12,0,0,1,1,1.99
11711,488,12,1,0,1,1,1.99
11712,489,1,0,1,0,1,0.99
11713,489,1,1,1,0,1,0.99
11714,489,2,0,0,0,1,0.74
11715,489,2,1,0,0,1,0.74
11716,489,3,0,1,1,1,1.24
11717,489,3,1,0,1,1,1.24
11718,489,4,0,0,1,1,0.74
11719,489,4,1,0,1,1,0.74
11720,489,5,0,0,1,1,1.99
11721,489,5,1,0,0,1,1.99
11722,489,6,0,0,1,1,2.24
11723,489,6,1,1,0,1,2.24
11724,489,7,0,1,0,1,2.24
11725,489,7,1,0,0,1,2.24
11726,489,8,0,1,0,1,0.74
11727,489,8,1,0,1,1,0.74
11728,489,9,0,1,1,1,0.49
11729,489,9,1,1,1,1,0.49
11730,489,10,0,0,0,1,0.24
11731,489,10,1,0,1,1,0.24
11732,489,11,0,0,1,1,0.99
11733,489,11,1,1,0,1,0.99
11734,489,12,0,1,1,1,1.99
11735,489,12,1,0,0,1,1.99
11736,490,1,0,1,1,1,0.24
11737,490,1,1,1,1,1,0.24
11738,490,2,0,1,1,1,0.49
11739,490,2,1,1,1,1,0.49
11740,490,3,0,1,0,1,1.24
11741,490,3,1,1,0,1,1.24
11742,490,4,0,0,1,1,0.24
11743,490,4,1,0,1,1,0.24
11744,490,5,0,0,0,1,1.24
11745,490,5,1,0,0,1,1.24
11746,490,6,0,1,1,1,1.24
11747,490,6,1,1,0,1,1.24
11748,490,7,0,0,0,1,2.99
11749,490,7,1,0,1,1,2.99
11750,490,8,0,1,0,1,0.49
11751,490,8,1,1,1,1,0.49
11752,490,9,0,0,0,1,0.49
11753,490,9,1,0,1,1,0.49
11754,490,10,0,1,0,1,2.74
11755,490,10,1,1,1,1,2.74
11756,490,11,0,1,1,1,2.74
11757,490,11,1,0,1,1,2.74
11758,490,12,0,0,1,1,2.24
11759,490,12,1,0,1,1,2.24
11760,491,1,0,0,1,1,1.74
11761,491,1,1,0,1,1,1.74
11762,491,2,0,1,0,1,1.99
11763,491,2,1,0,0,1,1.99
11764,491,3,0,1,1,1,0.24
11765,491,3,1,0,0,1,0.24
11766,491,4,0,0,0,1,2.24
11767,491,4,1,0,1,1,2.24
11768,491,5,0,0,0,1,1.24
11769,491,5,1,1,1,1,1.24
11770,491,6,0,0,0,1,2.99
11771,491,6,1,0,1,1,2.99
11772,491,7,0,0,0,1,1.49
11773,491,7,1,0,0,1,1.49
11774,491,8,0,1,1,1,1.74
11775,491,8,1,0,0,1,1.74
11776,491,9,0,1,0,1,0.99
11777,491,9,1,1,1,1,0.99
11778,491,10,0,0,1,1,0.49
11779,491,10,1,0,1,1,0.49
11780,491,11,0,1,0,1,1.24
11781,491,11,1,1,1,1,1.24
11782,491,12,0,1,0,1,1.49
11783,491,12,1,1,0,1,1.49
11784,492,1,0,0,1,1,2.74
11785,492,1,1,1,0,1,2.74
11786,492,2,0,1,1,1,2.99
11787,492,2,1,1,0,1,2.99
11788,492,3,0,0,0,1,0.99
11789,492,3,1,1,0,1,0.99
11790,492,4,0,1,0,1,0.24
11791,492,4,1,0,0,1,0.24
11792,492,5,0,0,1,1,0.74
11793,492,5,1,0,0,1,0.74
11794,492,6,0,1,1,1,2.49
11795,492,6,1,1,1,1,2.49
11796,492,7,0,1,1,1,2.74
11797,492,7,1,1,0,1,2.74
11798,492,8,0,0,0,1,1.99
11799,492,8,1,1,0,1,1.99
11800,492,9,0,1,0,1,2.74
11801,492,9,1,1,1,1,2.74
11802,492,10,0,0,1,1,1.49
11803,492,10,1,0,1,1,1.49
11804,492,11,0,0,1,1,1.49
11805,492,11,1,0,1,1,1.49
11806,492,12,0,1,1,1,0.49
11807,492,12,1,1,1,1,0.49
11808,493,1,0,1,1,1,0.49
11809,493,1,1,1,1,1,0.49
11810,493,2,0,1,0,1,2.99
11811,493,2,1,1,0,1,2.99
11812,493,3,0,0,0,1,0.99
11813,493,3,1,1,1,1,0.99
11814,493,4,0,1,1,1,1.49
11815,493,4,1,1,1,1,1.49
11816,493,5,0,0,0,1,0.24
11817,493,5,1,1,1,1,0.24
11818,493,6,0,0,0,1,2.24
11819,493,6,1,1,1,1,2.24
11820,493,7,0,1,0,1,0.99
11821,493,7,1,0,1,1,0.99
11822,493,8,0,1,0,1,1.74
11823,493,8,1,0,1,1,1.74
11824,493,9,0,1,1,1,1.74
11825,493,9,1,0,1,1,1.74
11826,493,10,0,1,0,1,0.49
11827,493,10,1,0,1,1,0.49
11828,493,11,0,0,1,1,2.74
11829,493,11,1,1,0,1,2.74
11830,493,12,0,0,0,1,1.49
11831,493,12,1,1,1,1,1.49
11832,494,1,0,1,1,1,1.24
11833,494,1,1,0,1,1,1.24
11834,494,2,0,1,1,1,2.49
11835,494,2,1,0,0,1,2.49
11836,494,3,0,0,1,1,1.49
11837,494,3,1,0,1,1,1.49
11838,494,4,0,1,1,1,0.49
11839,494,4,1,1,1,1,0.49
11840,494,5,0,1,1,1,0.24
11841,494,5,1,0,1,1,0.24
11842,494,6,0,1,1,1,0.24
11843,494,6,1,0,0,1,0.24
11844,494,7,0,0,0,1,2.99
11845,494,7,1,1,1,1,2.99
11846,494,8,0,1,0,1,0.49
11847,494,8,1,0,1,1,0.49
11848,494,9,0,1,1,1,1.24
11849,494,9,1,1,0,1,1.24
11850,494,10,0,1,0,1,0.49
11851,494,10,1,1,0,1,0.49
11852,494,11,0,0,0,1,0.49
11853,494,11,1,0,0,1,0.49
11854,494,12,0,0,0,1,1.99
11855,494,12,1,0,0,1,1.99
11856,495,1,0,1,0,1,0.74
11857,495,1,1,1,1,1,0.74
11858,495,2,0,0,0,1,0.24
11859,495,2,1,1,0,1,0.24
11860,495,3,0,1,1,1,1.49
11861,495,3,1,0,1,1,1.49
11862,495,4,0,0,0,1,1.99
11863,495,4,1,0,0,1,1.99
11864,495,5,0,0,0,1,1.99
11865,495,5,1,1,1,1,1.99
11866,495,6,0,0,0,1,0.74
11867,495,6,1,0,1,1,0.74
11868,495,7,0,1,1,1,0.74
11869,495,7,1,0,1,1,0.74
11870,495,8,0,1,0,1,1.99
11871,495,8,1,1,1,1,1.99
11872,495,9,0,0,1,1,0.24
11873,495,9,1,0,1,1,0.24
11874,495,10,0,1,0,1,1.74
11875,495,10,1,1,0,1,1.74
11876,495,11,0,1,1,1,2.74
11877,495,11,1,0,0,1,2.74
11878,495,12,0,0,0,1,1.24
11879,495,12,1,1,1,1,1.24
11880,496,1,0,0,1,1,0.99
11881,496,1,1,1,1,1,0.99
11882,496,2,0,0,0,1,1.24
11883,496,2,1,0,1,1,1.24
11884,496,3,0,1,0,1,0.49
11885,496,3,1,0,1,1,0.49
11886,496,4,0,1,0,1,0.49
11887,496,4,1,1,0,1,0.49
11888,496,5,0,1,1,1,2.74
11889,496,5,1,1,1,1,2.74
11890,496,6,0,0,0,1,0.24
11891,496,6,1,0,1,1,0.24
11892,496,7,0,0,1,1,0.99
11893,496,7,1,0,1,1,0.99
11894,496,8,0,1,0,1,1.99
11895,496,8,1,0,0,1,1.99
11896,496,9,0,1,0,1,1.99
11897,496,9,1,1,1,1,1.99
11898,496,10,0,0,0,1,1.49
11899,496,10,1,1,0,1,1.49
11900,496,11,0,0,1,1,1.74
11901,496,11,1,0,0,1,1.74
11902,496,12,0,1,1,1,0.74
11903,496,12,1,0,0,1,0.74
11904,497,1,0,0,0,1,0.74
11905,497,1,1,1,0,1,0.74
11906,497,2,0,0,0,1,0.49
11907,497,2,1,0,0,1,0.49
11908,497,3,0,0,0,1,2.74
11909,497,3,1,1,0,1,2.74
11910,497,4,0,0,1,1,2.24
11911,497,4,1,0,1,1,2.24
11912,497,5,0,0,0,1,1.24
11913,497,5,1,0,1,1,1.24
11914,497,6,0,1,1,1,1.74
11915,497,6,1,0,1,1,1.74
11916,497,7,0,0,0,1,2.24
11917,497,7,1,1,1,1,2.24
11918,497,8,0,0,1,1,1.24
11919,497,8,1,0,1,1,1.24
11920,497,9,0,0,1,1,0.99
11921,497,9,1,0,1,1,0.99
11922,497,10,0,0,0,1,0.99
11923,497,10,1,0,0,1,0.99
11924,497,11,0,1,1,1,1.74
11925,497,11,1,1,1,1,1.74
11926,497,12,0,0,0,1,0.99
11927,497,12,1,0,1,1,0.99
11928,498,1,0,0,0,1,1.49
11929,498,1,1,0,1,1,1.49
11930,498,2,0,1,0,1,2.99
11931,498,2,1,0,1,1,2.99
11932,498,3,0,1,1,1,2.49
11933,498,3,1,1,0,1,2.49
11934,498,4,0,1,1,1,0.49
11935,498,4,1,0,0,1,0.49
11936,498,5,0,0,0,1,0.24
11937,498,5,1,0,0,1,0.24
11938,498,6,0,0,0,1,2.24
11939,498,6,1,1,1,1,2.24
11940,498,7,0,1,0,1,2.24
11941,498,7,1,0,1,1,2.24
11942,498,8,0,0,0,1,1.49
11943,498,8,1,1,0,1,1.49
11944,498,9,0,0,0,1,0.99
11945,498,9,1,0,1,1,0.99
11946,498,10,0,1,0,1,1.24
11947,498,10,1,1,0,1,1.24
11948,498,11,0,1,1,1,0.74
11949,498,11,1,0,0,1,0.74
11950,498,12,0,1,1,1,0.49
11951,498,12,1,0,1,1,0.49
11952,499,1,0,1,0,1,0.99
11953,499,1,1,0,0,1,0.99
11954,499,2,0,1,1,1,0.24
11955,499,2,1,0,0,1,0.24
11956,499,3,0,1,0,1,0.24
11957,499,3,1,0,1,1,0.24
11958,499,4,0,1,0,1,1.74
11959,499,4,1,0,0,1,1.74
11960,499,5,0,0,1,1,0.24
11961,499,5,1,0,1,1,0.24
11962,499,6,0,1,1,1,2.74
11963,499,6,1,0,0,1,2.74
11964,499,7,0,1,1,1,0.49
11965,499,7,1,0,0,1,0.49
11966,499,8,0,0,1,1,0.49
11967,499,8,1,0,1,1,0.49
11968,499,9,0,0,0,1,2.99
11969,499,9,1,0,0,1,2.99
11970,499,10,0,1,0,1,0.74
11971,499,10,1,0,1,1,0.74
11972,499,11,0,1,0,1,0.24
11973,499,11,1,1,0,1,0.24
11974,499,12,0,0,1,1,0.24
11975,499,12,1,0,0,1,0.24
11976,500,1,0,0,0,1,0.99
11977,500,1,1,1,0,1,0.99
11978,500,2,0,1,1,1,0.49
11979,500,2,1,1,1,1,0.49
11980,500,3,0,1,0,1,1.49
11981,500,3,1,1,1,1,1.49
11982,500,4,0,0,0,1,1.49
